Transaction_ID,Store_ID,Store_Type,City,Region,Date,Year,Month,Department,Product,Customer_ID,Customer_Type,Gender,Age,Quantity,Unit_Price,Discount_Percent,Sales,Cost,Profit,Product_Rating,Stock_Quantity,Payment_Method,Order_Status,Sales_Channel,Holiday_Flag
TXN142143,Store_18,Convenience Store,Bengaluru,South,26-03-2024,2024,3,Beauty,Shampoo,CUST18087,New,Female,63,4,542.44,10,1952.79,1368.9,583.89,4,102,Cash,Completed,Physical Store,0
TXN142144,Store_2,Supermarket,Chennai,South,19-08-2024,2024,8,Home,Chair,CUST10253,New,Male,56,2,2912.04,10,5241.68,3878.5,1363.18,3.5,40,Debit Card,Cancelled,Physical Store,0
TXN142145,Store_16,Supermarket,Delhi,North,04-08-2024,2024,8,Grocery,Coffee,CUST18027,Returning,Female,45,1,329.21,5,312.75,255.84,56.91,3.4,468,Credit Card,Completed,Physical Store,0
TXN142146,Store_5,Supermarket,Bengaluru,South,12-07-2025,2025,7,Electronics,Smartwatch,CUST10054,New,Male,41,1,4230.17,15,3595.65,3292.58,303.07,4.1,462,Credit Card,Completed,Physical Store,0
TXN142147,Store_12,Department Store,Pune,West,30-03-2025,2025,3,Clothing,Shoes,CUST11671,Returning,Female,42,1,3108.67,10,2797.8,2340.69,457.11,4.2,13,Credit Card,Completed,Physical Store,0
TXN142148,Store_10,Supermarket,Pune,West,24-03-2024,2024,3,Home,Cleaning Kit,CUST12482,Returning,Female,57,1,485.46,5,461.19,374.18,87.01,4.7,366,UPI,Completed,Physical Store,0
TXN142149,Store_19,Department Store,Pune,West,25-09-2025,2025,9,Sports,Yoga Mat,CUST24277,Returning,Male,44,1,829.9,15,705.41,642.03,63.38,4,409,Cash,Completed,Physical Store,0
TXN142150,Store_2,Department Store,Hyderabad,South,02-10-2024,2024,10,Sports,Running Shoes,CUST22665,Returning,Female,54,1,2740.22,5,2603.21,1878.07,725.14,3.5,31,Cash,Completed,Physical Store,0
TXN142151,Store_4,Convenience Store,Trichy,South,20-01-2024,2024,1,Beauty,Soap,CUST13987,Returning,Female,60,3,82.71,5,235.74,178.5,57.24,3.3,391,UPI,Completed,Physical Store,0
TXN142152,Store_5,Convenience Store,Bengaluru,South,12-03-2024,2024,3,Grocery,Coffee,CUST17692,Returning,Female,59,4,325.95,0,1303.82,821.09,482.73,3.6,119,Cash,Returned,Physical Store,0
TXN142153,Store_4,Department Store,Hyderabad,South,26-10-2025,2025,10,Electronics,Speaker,CUST24870,New,Female,36,3,2539.06,0,7617.17,5259.07,2358.1,4.5,407,UPI,Completed,Physical Store,0
TXN142154,Store_16,Department Store,Salem,South,29-10-2024,2024,10,Grocery,Rice,CUST18405,New,Male,43,1,967.13,0,967.13,758.81,208.32,3.5,114,Debit Card,Completed,Physical Store,0
TXN142155,Store_13,Department Store,Mumbai,West,01-04-2025,2025,4,Sports,Running Shoes,CUST24328,Returning,Female,56,1,2733.63,15,2323.58,1958,365.58,3.1,193,UPI,Completed,Physical Store,0
TXN142156,Store_11,Convenience Store,Delhi,North,09-02-2025,2025,2,Beauty,Perfume,CUST13273,Returning,Female,26,2,1723.17,15,2929.38,2670.45,258.93,5,444,UPI,Completed,Physical Store,1
TXN142157,Store_5,Supermarket,Mumbai,West,22-02-2024,2024,2,Grocery,Biscuits,CUST17553,New,Male,60,1,126.91,0,126.91,79.95,46.96,3.7,312,Credit Card,Completed,Physical Store,1
TXN142158,Store_17,Convenience Store,Pune,West,22-02-2025,2025,2,Beauty,Shampoo,CUST21808,New,Male,51,1,575.26,5,546.5,453.73,92.77,3.8,75,UPI,Completed,Physical Store,0
TXN142159,Store_11,Supermarket,Chennai,South,09-11-2024,2024,11,Electronics,Smartphone,CUST15934,Returning,Female,45,3,23036.67,0,69110.01,44769.87,24340.14,5,170,UPI,Completed,Physical Store,0
TXN142160,Store_3,Department Store,Pune,West,01-05-2024,2024,5,Electronics,Speaker,CUST22167,Returning,Female,21,2,2730.42,0,5460.85,3792.53,1668.32,4.7,184,UPI,Completed,Physical Store,0
TXN142161,Store_15,Department Store,Pune,West,04-06-2024,2024,6,Clothing,Jacket,CUST16049,New,Male,41,4,2478.73,5,9419.19,6779.2,2639.99,4.3,479,Cash,Completed,Physical Store,0
TXN142162,Store_11,Department Store,Chennai,South,13-10-2025,2025,10,Clothing,Shoes,CUST15149,New,Male,22,5,3072.65,5,14595.1,9775.7,4819.4,4.7,498,Credit Card,Completed,Physical Store,0
TXN142163,Store_7,Department Store,Pune,West,11-02-2024,2024,2,Grocery,Coffee,CUST18342,New,Male,44,1,365.96,0,365.96,258.48,107.48,3.5,495,Credit Card,Completed,Physical Store,0
TXN142164,Store_13,Department Store,Bengaluru,South,03-06-2024,2024,6,Beauty,Perfume,CUST16452,New,Male,42,3,1936.21,5,5518.19,4126.68,1391.51,4.5,91,Debit Card,Returned,Physical Store,0
TXN142165,Store_12,Department Store,Coimbatore,South,21-04-2024,2024,4,Clothing,Jacket,CUST16736,Returning,Male,27,2,2250.51,10,4050.92,3035.08,1015.84,4,476,Credit Card,Completed,Physical Store,0
TXN142166,Store_9,Convenience Store,Delhi,North,14-12-2024,2024,12,Sports,Football,CUST17407,Returning,Male,26,3,1147.25,10,3097.57,2517.76,579.81,4.1,138,UPI,Returned,Physical Store,0
TXN142167,Store_8,Department Store,Madurai,South,20-11-2025,2025,11,Sports,Yoga Mat,CUST23070,New,Male,53,2,916.54,0,1833.09,1150.53,682.56,4.5,333,Credit Card,Completed,Physical Store,0
TXN142168,Store_5,Convenience Store,Mumbai,West,12-10-2024,2024,10,Home,Cleaning Kit,CUST24763,Returning,Male,61,2,492.02,10,885.64,632.2,253.44,3.4,382,Cash,Completed,Physical Store,0
TXN142169,Store_12,Convenience Store,Mumbai,West,08-09-2025,2025,9,Home,Cleaning Kit,CUST10266,Returning,Male,54,1,520.53,5,494.51,378.11,116.4,3.6,200,Credit Card,Completed,Physical Store,0
TXN142170,Store_5,Supermarket,Delhi,North,20-06-2024,2024,6,Sports,Yoga Mat,CUST23061,Returning,Female,20,1,948.75,10,853.87,600.97,252.9,4.9,129,Cash,Completed,Physical Store,0
TXN142171,Store_4,Department Store,Bengaluru,South,30-01-2025,2025,1,Beauty,Perfume,CUST15344,Returning,Male,23,4,1865.26,20,5968.84,4793.19,1175.65,4.4,148,Debit Card,Completed,Physical Store,1
TXN142172,Store_20,Convenience Store,Salem,South,10-02-2025,2025,2,Grocery,Coffee,CUST14672,New,Male,45,1,323.4,5,307.23,239.48,67.75,3.7,270,UPI,Completed,Physical Store,0
TXN142173,Store_14,Department Store,Salem,South,04-04-2024,2024,4,Beauty,Moisturizer,CUST10883,New,Female,63,1,667.17,5,633.81,480.2,153.61,4.2,178,Credit Card,Completed,Physical Store,0
TXN142174,Store_5,Supermarket,Salem,South,07-04-2024,2024,4,Electronics,Smartwatch,CUST13834,Returning,Male,28,3,4238.91,10,11445.06,8243.41,3201.65,3.8,27,Cash,Completed,Physical Store,0
TXN142175,Store_7,Supermarket,Hyderabad,South,20-10-2024,2024,10,Sports,Running Shoes,CUST19416,Returning,Female,19,3,2642.76,10,7135.45,6289.66,845.79,3.7,238,UPI,Completed,Physical Store,0
TXN142176,Store_11,Department Store,Bengaluru,South,08-02-2025,2025,2,Sports,Football,CUST10151,Returning,Male,60,1,1111.02,5,1055.47,889.77,165.7,2.6,450,UPI,Completed,Physical Store,0
TXN142177,Store_11,Convenience Store,Delhi,North,25-12-2024,2024,12,Electronics,Speaker,CUST13874,Returning,Male,57,2,2427.25,0,4854.5,3130.19,1724.31,5,418,Credit Card,Completed,Physical Store,0
TXN142178,Store_14,Convenience Store,Delhi,North,13-04-2024,2024,4,Electronics,Speaker,CUST15466,Returning,Female,21,3,2567.3,5,7316.8,5296.1,2020.7,4.9,432,Cash,Completed,Physical Store,0
TXN142179,Store_18,Supermarket,Delhi,North,12-07-2025,2025,7,Electronics,Smartwatch,CUST17438,New,Male,32,3,4387.41,5,12504.12,10230.55,2273.57,2.8,148,Credit Card,Completed,Physical Store,0
TXN142180,Store_13,Convenience Store,Delhi,North,19-02-2024,2024,2,Electronics,Smartphone,CUST10252,Returning,Female,43,2,26626.72,5,50590.76,34321.19,16269.57,2.8,490,UPI,Completed,Physical Store,1
TXN142181,Store_20,Supermarket,Mumbai,West,19-03-2025,2025,3,Home,Chair,CUST11459,Returning,Female,23,1,2973.49,10,2676.14,2308.45,367.69,4.6,293,UPI,Completed,Physical Store,0
TXN142182,Store_7,Convenience Store,Pune,West,19-04-2025,2025,4,Clothing,Jacket,CUST23089,Returning,Female,63,3,2505.93,10,6766,5560.46,1205.54,3.7,397,Debit Card,Completed,Physical Store,1
TXN142183,Store_4,Supermarket,Trichy,South,08-01-2024,2024,1,Grocery,Biscuits,CUST24622,Returning,Male,56,1,123.71,20,98.97,81.39,17.58,3,472,Debit Card,Completed,Physical Store,0
TXN142184,Store_16,Supermarket,Delhi,North,12-12-2025,2025,12,Clothing,Shirt,CUST21743,New,Female,49,1,1413.84,5,1343.15,1075.75,267.4,3.8,218,Cash,Completed,Physical Store,0
TXN142185,Store_16,Convenience Store,Madurai,South,13-06-2025,2025,6,Grocery,Biscuits,CUST15472,New,Female,50,2,121.13,0,242.26,166.75,75.51,3.2,444,UPI,Completed,Physical Store,0
TXN142186,Store_6,Department Store,Salem,South,25-06-2025,2025,6,Grocery,Snacks,CUST14286,Returning,Male,42,3,182.29,20,437.49,399.59,37.9,4,411,Cash,Completed,Physical Store,0
TXN142187,Store_3,Department Store,Pune,West,15-09-2024,2024,9,Electronics,Smartwatch,CUST17380,Returning,Male,60,2,4100.17,0,8200.34,5320.05,2880.29,3.8,370,Debit Card,Completed,Physical Store,0
TXN142188,Store_1,Supermarket,Hyderabad,South,05-10-2024,2024,10,Grocery,Coffee,CUST15415,Returning,Male,42,1,374.72,5,355.99,254.63,101.36,3.3,131,Debit Card,Completed,Physical Store,0
TXN142189,Store_6,Department Store,Pune,West,28-08-2024,2024,8,Clothing,Jacket,CUST16457,Returning,Male,43,2,2293.82,5,4358.25,3333.77,1024.48,4.6,488,UPI,Completed,Physical Store,0
TXN142190,Store_11,Department Store,Coimbatore,South,16-07-2024,2024,7,Sports,Football,CUST16150,Returning,Male,42,2,1089.45,10,1961.02,1431.7,529.32,4.6,415,Debit Card,Completed,Physical Store,0
TXN142191,Store_14,Convenience Store,Coimbatore,South,04-02-2025,2025,2,Beauty,Face Wash,CUST20747,Returning,Female,58,1,437.05,0,437.05,290.73,146.32,3.3,206,UPI,Completed,Physical Store,1
TXN142192,Store_20,Department Store,Trichy,South,10-03-2025,2025,3,Sports,Football,CUST21945,New,Male,53,1,1088.35,0,1088.35,883.19,205.16,3.8,401,Credit Card,Completed,Physical Store,0
TXN142193,Store_5,Convenience Store,Coimbatore,South,07-03-2024,2024,3,Electronics,Tablet,CUST22442,New,Male,27,2,17467.44,0,34934.88,23281.32,11653.56,3.6,360,Credit Card,Completed,Physical Store,0
TXN142194,Store_16,Department Store,Mumbai,West,27-01-2024,2024,1,Grocery,Coffee,CUST17896,Returning,Female,42,3,325.73,0,977.2,660.4,316.8,4.6,37,Debit Card,Completed,Physical Store,0
TXN142195,Store_13,Supermarket,Salem,South,27-02-2025,2025,2,Beauty,Moisturizer,CUST11746,New,Male,44,1,717.35,10,645.61,532.4,113.21,4.1,270,UPI,Completed,Physical Store,1
TXN142196,Store_8,Department Store,Salem,South,16-09-2025,2025,9,Electronics,Tablet,CUST12017,Returning,Female,64,2,18635.93,0,37271.87,25345.18,11926.69,4.7,111,UPI,Completed,Physical Store,0
TXN142197,Store_20,Department Store,Bengaluru,South,20-06-2024,2024,6,Beauty,Face Wash,CUST16783,New,Female,51,2,479.12,5,910.32,776.34,133.98,4.3,286,Credit Card,Completed,Physical Store,0
TXN142198,Store_12,Department Store,Bengaluru,South,24-09-2025,2025,9,Home,Bedsheet,CUST19878,Returning,Female,32,3,1258.73,0,3776.19,2385.35,1390.84,3.7,48,Debit Card,Returned,Physical Store,0
TXN142199,Store_2,Supermarket,Madurai,South,14-09-2025,2025,9,Electronics,Headphones,CUST23545,Returning,Female,54,1,2169.14,5,2060.68,1526.85,533.83,3.2,145,Cash,Returned,Physical Store,0
TXN142200,Store_17,Supermarket,Madurai,South,07-12-2025,2025,12,Grocery,Biscuits,CUST11667,Returning,Male,25,1,110.12,5,104.61,84.91,19.7,4.1,175,UPI,Completed,Physical Store,0
TXN142201,Store_16,Convenience Store,Mumbai,West,11-11-2024,2024,11,Clothing,Jacket,CUST18930,New,Female,33,1,2563.67,5,2435.48,1789.95,645.53,5,466,Credit Card,Completed,Physical Store,0
TXN142202,Store_18,Convenience Store,Salem,South,26-08-2024,2024,8,Home,Chair,CUST15879,Returning,Female,22,1,2858.1,10,2572.29,2334.93,237.36,3.5,126,Cash,Completed,Physical Store,0
TXN142203,Store_17,Department Store,Madurai,South,11-06-2024,2024,6,Electronics,Smartwatch,CUST24080,Returning,Male,44,3,4539.48,0,13618.45,9444.4,4174.05,4.6,268,Cash,Returned,Physical Store,0
TXN142204,Store_5,Supermarket,Coimbatore,South,28-07-2025,2025,7,Electronics,Smartphone,CUST20316,New,Female,59,2,24499.22,0,48998.44,34272.79,14725.65,4.5,332,UPI,Completed,Physical Store,0
TXN142205,Store_14,Convenience Store,Bengaluru,South,22-04-2024,2024,4,Electronics,Tablet,CUST21543,New,Male,62,4,19122.5,15,65016.49,53761.92,11254.57,3.5,139,Debit Card,Completed,Physical Store,0
TXN142206,Store_12,Convenience Store,Madurai,South,20-06-2024,2024,6,Beauty,Soap,CUST11037,Returning,Female,27,4,87.01,20,278.42,232.89,45.53,3.5,481,Credit Card,Completed,Physical Store,0
TXN142207,Store_12,Department Store,Bengaluru,South,19-08-2025,2025,8,Sports,Yoga Mat,CUST12407,New,Male,55,1,833.92,0,833.92,654.13,179.79,4,8,Cash,Completed,Physical Store,0
TXN142208,Store_11,Convenience Store,Coimbatore,South,16-04-2025,2025,4,Grocery,Rice,CUST19287,Returning,Female,61,4,875.34,0,3501.35,2801.62,699.73,3.6,311,Debit Card,Completed,Physical Store,1
TXN142209,Store_20,Supermarket,Coimbatore,South,27-02-2025,2025,2,Beauty,Shampoo,CUST18147,New,Male,29,3,596.7,10,1611.09,1251.3,359.79,3.7,410,Credit Card,Completed,Physical Store,0
TXN142210,Store_4,Department Store,Delhi,North,12-03-2025,2025,3,Electronics,Headphones,CUST19964,New,Male,45,4,2028.05,0,8112.19,5527.38,2584.81,4.4,374,UPI,Cancelled,Physical Store,0
TXN142211,Store_9,Supermarket,Pune,West,19-03-2025,2025,3,Electronics,Smartphone,CUST10368,Returning,Male,61,1,25951.59,0,25951.59,17163.96,8787.63,3.7,242,UPI,Completed,Physical Store,0
TXN142212,Store_14,Supermarket,Trichy,South,22-04-2024,2024,4,Home,Cleaning Kit,CUST21635,Returning,Male,40,1,549.49,10,494.54,428.41,66.13,4.5,74,Credit Card,Completed,Physical Store,0
TXN142213,Store_11,Convenience Store,Hyderabad,South,12-06-2024,2024,6,Beauty,Perfume,CUST21815,Returning,Male,42,5,1831.87,10,8243.41,6705.17,1538.24,3.4,361,UPI,Completed,Physical Store,0
TXN142214,Store_17,Supermarket,Trichy,South,13-01-2025,2025,1,Clothing,Shoes,CUST20147,New,Male,26,1,2717.52,5,2581.65,1875.73,705.92,4.3,94,UPI,Completed,Physical Store,0
TXN142215,Store_3,Supermarket,Salem,South,23-04-2024,2024,4,Clothing,Shoes,CUST17884,New,Male,19,3,2998.16,15,7645.31,5607.94,2037.37,4.4,109,UPI,Completed,Physical Store,0
TXN142216,Store_7,Supermarket,Trichy,South,12-11-2024,2024,11,Electronics,Smartphone,CUST10810,New,Male,34,2,24574.21,0,49148.43,37489.56,11658.87,5,334,Cash,Completed,Physical Store,0
TXN142217,Store_20,Department Store,Salem,South,16-11-2025,2025,11,Home,Cleaning Kit,CUST13274,Returning,Female,53,3,468.39,15,1194.4,905.8,288.6,4.9,74,UPI,Completed,Physical Store,0
TXN142218,Store_9,Department Store,Bengaluru,South,05-03-2024,2024,3,Beauty,Face Wash,CUST21891,Returning,Female,42,3,472.99,0,1418.98,1115.37,303.61,3.7,41,UPI,Completed,Physical Store,0
TXN142219,Store_11,Convenience Store,Salem,South,18-10-2024,2024,10,Beauty,Shampoo,CUST12062,New,Female,65,2,552.56,5,1049.86,830.37,219.49,4.9,87,UPI,Completed,Physical Store,0
TXN142220,Store_2,Convenience Store,Salem,South,11-05-2024,2024,5,Beauty,Perfume,CUST24086,Returning,Female,20,3,1739.42,5,4957.33,3915.96,1041.37,4.1,134,UPI,Completed,Physical Store,0
TXN142221,Store_18,Supermarket,Coimbatore,South,01-05-2025,2025,5,Clothing,Jeans,CUST11484,New,Female,29,1,1695.83,0,1695.83,1336.22,359.61,4.9,271,UPI,Completed,Physical Store,0
TXN142222,Store_9,Department Store,Salem,South,14-08-2024,2024,8,Home,Storage Box,CUST22406,Returning,Male,30,1,675,0,675,462.6,212.4,4.7,152,Debit Card,Completed,Physical Store,0
TXN142223,Store_3,Department Store,Mumbai,West,21-01-2024,2024,1,Electronics,Headphones,CUST22488,New,Female,51,1,2197.72,20,1758.18,1701.97,56.21,4.4,82,Credit Card,Completed,Physical Store,0
TXN142224,Store_5,Supermarket,Mumbai,West,02-12-2024,2024,12,Electronics,Smartphone,CUST22949,Returning,Male,52,3,26267.91,0,78803.73,52249.63,26554.1,3.5,17,UPI,Completed,Physical Store,0
TXN142225,Store_16,Convenience Store,Madurai,South,15-06-2025,2025,6,Sports,Football,CUST17628,Returning,Male,25,3,1121.24,10,3027.36,2650.99,376.37,3.3,489,UPI,Completed,Physical Store,0
TXN142226,Store_5,Department Store,Pune,West,01-01-2024,2024,1,Beauty,Face Wash,CUST24471,Returning,Female,30,1,480.66,10,432.6,380.99,51.61,4.1,417,UPI,Completed,Physical Store,0
TXN142227,Store_20,Convenience Store,Mumbai,West,24-05-2024,2024,5,Electronics,Headphones,CUST21798,Returning,Female,44,1,2054.33,10,1848.9,1680.05,168.85,3.9,315,Credit Card,Completed,Physical Store,0
TXN142228,Store_3,Convenience Store,Madurai,South,20-10-2024,2024,10,Home,Cleaning Kit,CUST19102,New,Male,41,4,528.88,0,2115.52,1696.66,418.86,4.6,222,Credit Card,Completed,Physical Store,0
TXN142229,Store_7,Department Store,Bengaluru,South,07-01-2025,2025,1,Clothing,Shirt,CUST19572,New,Female,61,4,1534.89,0,6139.55,4270.87,1868.68,3.7,350,UPI,Completed,Physical Store,0
TXN142230,Store_8,Department Store,Delhi,North,08-01-2025,2025,1,Beauty,Face Wash,CUST18769,Returning,Male,24,4,492.44,5,1871.28,1480.8,390.48,4.4,306,UPI,Completed,Physical Store,0
TXN142231,Store_11,Department Store,Mumbai,West,26-03-2025,2025,3,Clothing,Shirt,CUST20516,Returning,Female,37,3,1529.16,5,4358.12,3481.72,876.4,3.5,146,UPI,Completed,Physical Store,0
TXN142232,Store_2,Convenience Store,Trichy,South,29-10-2025,2025,10,Beauty,Face Wash,CUST13400,New,Male,30,2,492.19,10,885.94,750,135.94,3.6,209,UPI,Completed,Physical Store,1
TXN142233,Store_20,Convenience Store,Delhi,North,13-10-2025,2025,10,Grocery,Cooking Oil,CUST20357,Returning,Male,48,4,193.41,10,696.29,546.04,150.25,2.7,137,Debit Card,Completed,Physical Store,1
TXN142234,Store_8,Department Store,Madurai,South,24-03-2025,2025,3,Electronics,Smartwatch,CUST14728,Returning,Female,22,2,4781.98,5,9085.77,6912.65,2173.12,3.8,93,UPI,Completed,Physical Store,0
TXN142235,Store_13,Supermarket,Salem,South,26-08-2025,2025,8,Home,Cookware,CUST17018,Returning,Male,54,1,1620.58,15,1377.5,1322.64,54.86,4.1,228,Cash,Completed,Physical Store,0
TXN142236,Store_14,Supermarket,Delhi,North,11-03-2024,2024,3,Home,Bedsheet,CUST16241,Returning,Male,24,2,1305.78,0,2611.56,1692.29,919.27,3.9,58,Debit Card,Completed,Physical Store,0
TXN142237,Store_9,Department Store,Mumbai,West,06-05-2025,2025,5,Electronics,Speaker,CUST22883,Returning,Male,35,1,2583.61,5,2454.43,1945.08,509.35,3.9,482,UPI,Returned,Physical Store,1
TXN142238,Store_13,Convenience Store,Madurai,South,12-07-2025,2025,7,Electronics,Headphones,CUST24621,Returning,Male,48,2,2089.98,0,4179.95,2728.23,1451.72,4.6,362,UPI,Completed,Physical Store,0
TXN142239,Store_5,Supermarket,Delhi,North,13-08-2024,2024,8,Sports,Yoga Mat,CUST15458,Returning,Female,58,1,822.84,10,740.56,563.81,176.75,4.1,194,Credit Card,Completed,Physical Store,0
TXN142240,Store_3,Supermarket,Delhi,North,04-04-2025,2025,4,Electronics,Smartwatch,CUST22068,New,Female,21,2,4505.74,20,7209.18,6158.01,1051.17,3.6,480,UPI,Completed,Physical Store,0
TXN142241,Store_3,Convenience Store,Pune,West,17-02-2025,2025,2,Beauty,Soap,CUST19831,Returning,Male,38,1,85.66,0,85.66,67.43,18.23,3.5,179,Cash,Completed,Physical Store,0
TXN142242,Store_12,Department Store,Madurai,South,08-08-2025,2025,8,Beauty,Soap,CUST15645,New,Male,29,2,91.02,0,182.04,144.58,37.46,3.9,355,UPI,Completed,Physical Store,0
TXN142243,Store_2,Supermarket,Chennai,South,25-05-2025,2025,5,Sports,Running Shoes,CUST22481,New,Female,57,1,2974.67,0,2974.67,2280.14,694.53,4.7,81,Credit Card,Completed,Physical Store,0
TXN142244,Store_2,Convenience Store,Mumbai,West,07-01-2024,2024,1,Grocery,Snacks,CUST14527,Returning,Male,36,3,166.74,15,425.2,340.52,84.68,4.1,227,Cash,Completed,Physical Store,0
TXN142245,Store_16,Department Store,Bengaluru,South,07-09-2025,2025,9,Electronics,Speaker,CUST20935,Returning,Male,37,1,2301.44,15,1956.23,1753.21,203.02,4.2,397,Cash,Completed,Physical Store,1
TXN142246,Store_12,Convenience Store,Delhi,North,17-06-2025,2025,6,Sports,Cricket Bat,CUST15661,New,Female,23,1,2349.81,5,2232.32,1877.53,354.79,4,410,Credit Card,Completed,Physical Store,0
TXN142247,Store_5,Convenience Store,Madurai,South,30-12-2025,2025,12,Clothing,T-Shirt,CUST12908,Returning,Male,25,1,849.28,0,849.28,596.53,252.75,3.3,355,Cash,Returned,Physical Store,1
TXN142248,Store_15,Supermarket,Hyderabad,South,10-04-2024,2024,4,Sports,Badminton Racket,CUST17745,New,Male,32,1,1464.22,5,1391.01,1191.91,199.1,4.4,257,Debit Card,Completed,Physical Store,0
TXN142249,Store_2,Supermarket,Coimbatore,South,13-11-2025,2025,11,Electronics,Headphones,CUST19385,Returning,Female,37,1,2105.66,20,1684.53,1670.33,14.2,4.8,469,Credit Card,Completed,Physical Store,0
TXN142250,Store_12,Supermarket,Chennai,South,09-07-2025,2025,7,Electronics,Tablet,CUST20013,Returning,Male,58,3,18289.23,10,49380.93,41406.91,7974.02,3.8,424,Cash,Completed,Physical Store,0
TXN142251,Store_18,Convenience Store,Coimbatore,South,14-08-2024,2024,8,Clothing,Shoes,CUST19836,Returning,Male,48,2,3197.51,10,5755.52,4414.55,1340.97,3.6,486,Cash,Completed,Physical Store,0
TXN142252,Store_5,Department Store,Hyderabad,South,12-12-2024,2024,12,Clothing,Shirt,CUST22333,New,Male,63,2,1407.47,10,2533.44,2205.55,327.89,4.5,433,Cash,Completed,Physical Store,0
TXN142253,Store_17,Supermarket,Trichy,South,06-04-2024,2024,4,Sports,Cricket Bat,CUST13576,Returning,Male,50,1,2368.44,5,2250.01,1780.1,469.91,4.2,105,UPI,Completed,Physical Store,0
TXN142254,Store_19,Convenience Store,Coimbatore,South,03-05-2025,2025,5,Sports,Cricket Bat,CUST16050,Returning,Female,64,2,1993.14,5,3786.97,2939.49,847.48,4,115,Debit Card,Completed,Physical Store,1
TXN142255,Store_12,Convenience Store,Chennai,South,14-09-2024,2024,9,Clothing,Jacket,CUST13965,Returning,Male,29,4,2417.47,5,9186.38,6365.67,2820.71,4.2,340,UPI,Returned,Physical Store,0
TXN142256,Store_6,Department Store,Mumbai,West,12-07-2024,2024,7,Grocery,Rice,CUST14406,Returning,Female,40,1,814.53,10,733.08,583.98,149.1,4.8,32,UPI,Completed,Physical Store,0
TXN142257,Store_10,Department Store,Salem,South,10-06-2025,2025,6,Home,Cleaning Kit,CUST12231,Returning,Female,43,4,526.45,0,2105.81,1640.11,465.7,4.1,322,UPI,Completed,Physical Store,0
TXN142258,Store_5,Supermarket,Madurai,South,29-11-2024,2024,11,Home,Cleaning Kit,CUST21059,Returning,Male,43,1,497.6,0,497.6,389.27,108.33,4.6,92,UPI,Completed,Physical Store,0
TXN142259,Store_19,Department Store,Delhi,North,31-07-2024,2024,7,Beauty,Moisturizer,CUST24398,Returning,Male,40,3,737.1,0,2211.29,1758.13,453.16,4.1,27,Credit Card,Completed,Physical Store,0
TXN142260,Store_15,Convenience Store,Hyderabad,South,26-09-2024,2024,9,Grocery,Biscuits,CUST21658,New,Male,28,2,124.13,5,235.84,199.67,36.17,4,353,Cash,Completed,Physical Store,0
TXN142261,Store_14,Convenience Store,Delhi,North,27-05-2024,2024,5,Electronics,Tablet,CUST14109,Returning,Female,62,3,19755.9,0,59267.7,47191.84,12075.86,3.9,193,Cash,Completed,Physical Store,0
TXN142262,Store_20,Convenience Store,Chennai,South,15-09-2025,2025,9,Clothing,T-Shirt,CUST17598,Returning,Male,42,4,727.24,10,2618.06,1828.38,789.68,3.9,193,UPI,Completed,Physical Store,0
TXN142263,Store_18,Convenience Store,Coimbatore,South,21-11-2024,2024,11,Grocery,Cooking Oil,CUST12099,Returning,Male,23,3,188.52,0,565.55,379.04,186.51,4,437,Credit Card,Completed,Physical Store,0
TXN142264,Store_9,Department Store,Salem,South,08-02-2024,2024,2,Clothing,Shirt,CUST19230,New,Male,49,1,1502.17,10,1351.95,965.04,386.91,4,73,Cash,Completed,Physical Store,0
TXN142265,Store_15,Convenience Store,Coimbatore,South,29-10-2024,2024,10,Sports,Running Shoes,CUST15830,Returning,Female,20,2,3054.72,0,6109.44,4579.48,1529.96,4.1,467,Credit Card,Completed,Physical Store,0
TXN142266,Store_15,Supermarket,Delhi,North,28-08-2024,2024,8,Grocery,Cooking Oil,CUST23250,New,Male,63,5,176.68,10,795.06,720.86,74.2,4.7,99,Cash,Completed,Physical Store,0
TXN142267,Store_17,Department Store,Chennai,South,06-11-2025,2025,11,Electronics,Headphones,CUST18808,New,Female,30,2,2322.39,5,4412.53,3529.53,883,4.4,33,Debit Card,Completed,Physical Store,0
TXN142268,Store_7,Department Store,Mumbai,West,10-02-2024,2024,2,Sports,Cricket Bat,CUST12953,New,Male,26,2,2214.24,5,4207.06,3105.45,1101.61,4.2,182,UPI,Completed,Physical Store,0
TXN142269,Store_12,Department Store,Chennai,South,13-06-2024,2024,6,Electronics,Smartwatch,CUST13185,New,Male,27,2,4126.86,0,8253.72,6093.67,2160.05,2.8,56,UPI,Completed,Physical Store,0
TXN142270,Store_14,Department Store,Chennai,South,22-08-2024,2024,8,Clothing,Shoes,CUST14286,New,Female,35,1,2975.19,10,2677.67,1989.59,688.08,4.8,451,UPI,Completed,Physical Store,0
TXN142271,Store_12,Supermarket,Pune,West,17-06-2025,2025,6,Sports,Badminton Racket,CUST19671,Returning,Female,24,1,1459.62,10,1313.66,964.28,349.38,3.5,86,Cash,Completed,Physical Store,0
TXN142272,Store_4,Department Store,Salem,South,05-02-2025,2025,2,Electronics,Smartwatch,CUST20501,New,Male,50,5,4120.91,5,19574.32,14090.57,5483.75,4.1,278,UPI,Completed,Physical Store,0
TXN142273,Store_9,Department Store,Delhi,North,08-01-2024,2024,1,Beauty,Perfume,CUST21856,Returning,Female,38,2,1643.7,0,3287.41,2556.99,730.42,3.4,215,Credit Card,Completed,Physical Store,0
